,ReserveStatus,Male,Price,CouponDiscount,Domestic,TripReason,Vehicle,Cancel,From_encoded,to_encoded,Days_Difference,Family_Members,Ticket_Count
6145,2,1,6500000.0,41355.0,1,0,3,0,70,189,5,1,1
6146,3,1,1390000.0,0.0,1,1,0,0,241,27,0,1,1
6147,3,1,2130000.0,0.0,1,1,0,0,119,117,2,1,1
6148,3,1,2250000.0,0.0,1,0,0,0,27,179,0,1,2
6149,2,1,1509500.0,0.0,1,0,3,0,189,70,32,2,3
6150,5,1,12857000.0,0.0,1,0,2,0,33,189,4,1,1
6151,2,0,2448500.0,0.0,1,1,3,0,65,70,0,1,1
6152,5,1,1860000.0,0.0,1,1,0,1,27,132,3,1,1
6153,2,1,70000.0,0.0,1,1,3,0,169,70,9,1,1
6154,2,0,70000.0,0.0,1,1,3,0,70,169,9,1,1
6155,2,0,389500.0,0.0,1,0,3,0,70,165,0,1,1
6156,3,1,2830000.0,0.0,1,1,0,0,190,169,1,1,1
6157,3,0,1335000.0,0.0,1,1,0,0,27,145,2,1,1
6158,5,1,10032750.0,0.0,1,1,2,0,20,70,2,1,1
6159,2,1,2560500.0,0.0,1,0,3,0,189,70,3,1,1
6160,2,0,2798500.0,0.0,1,0,3,0,70,110,5,1,1
6161,4,1,1297500.0,0.0,1,1,3,1,216,70,4,2,2
6162,3,0,1260000.0,30270.0,1,1,0,0,263,145,1,1,1
6163,3,0,1500000.0,0.0,1,0,0,0,110,27,4,1,1
6164,5,1,32285000.0,0.0,0,1,1,0,70,23,0,1,1
6165,3,0,3990000.0,0.0,1,1,0,0,190,56,0,1,1
6166,2,1,1920500.0,0.0,1,1,3,0,70,241,0,1,1
6167,5,0,39088010.0,0.0,0,1,1,0,70,10,6,1,2
6168,5,1,8425000.0,0.0,1,1,2,0,233,70,4,1,1
6169,5,0,9500000.0,0.0,1,1,2,0,115,189,1,1,1
6170,3,1,900000.0,0.0,1,1,0,0,14,70,0,1,1
6171,2,0,603000.0,0.0,1,1,3,0,133,70,5,1,1
6172,2,1,1553000.0,0.0,1,0,3,0,189,70,4,1,1
6173,3,1,1900000.0,0.0,1,1,0,0,14,33,10,1,1
6174,5,0,36500000.0,0.0,0,0,1,1,70,23,22,1,1
6175,2,0,1635500.0,0.0,1,0,3,0,65,70,29,1,4
6176,3,1,1320000.0,0.0,1,1,0,0,145,27,0,1,1
6177,4,1,1982500.0,0.0,1,0,3,1,189,241,21,1,1
6178,5,0,9357000.0,0.0,1,0,2,0,33,70,3,1,1
6179,3,1,3200000.0,0.0,1,0,0,0,27,190,23,1,2
6180,2,0,3074500.0,0.0,1,0,3,0,33,189,5,1,1
6181,3,1,1160000.0,0.0,1,0,0,0,190,263,4,1,2
6182,3,0,1560000.0,0.0,1,1,0,0,82,70,0,1,2
6183,2,0,2833000.0,0.0,1,1,3,0,189,70,3,1,1
6184,3,1,610000.0,0.0,1,1,0,0,94,70,0,1,1
6185,3,1,1300000.0,0.0,1,1,0,0,145,153,0,1,1
6186,3,1,1080000.0,0.0,1,1,0,0,40,70,0,1,1
6187,2,1,4065000.0,0.0,1,1,3,0,242,189,16,1,1
6188,2,1,70000.0,0.0,1,1,3,0,70,169,2,1,1
6189,2,1,635000.0,0.0,1,1,3,0,70,117,6,1,1
6190,2,0,860500.0,0.0,1,0,3,0,189,169,8,1,1
6191,5,0,10167000.0,0.0,1,0,2,0,189,27,8,2,2
6192,3,1,1530000.0,0.0,1,1,0,0,56,241,0,1,1
6193,4,1,2734500.0,0.0,1,1,3,1,70,33,9,1,1
6194,3,1,900000.0,0.0,1,1,0,0,14,70,0,1,1
6195,2,0,3515500.0,0.0,1,0,3,0,220,189,56,1,3
6196,2,1,831000.0,0.0,1,1,3,0,189,133,25,1,1
6197,3,1,2420000.0,0.0,1,1,0,0,27,257,3,1,1
6198,2,1,1553000.0,0.0,1,0,3,0,189,70,4,1,1
6199,3,1,3800000.0,0.0,1,1,0,0,153,242,7,1,1
6200,3,1,1080000.0,0.0,1,1,0,0,110,70,3,1,1
6201,2,0,4065000.0,0.0,1,0,3,0,242,189,0,2,2
6202,2,0,556000.0,0.0,1,1,3,0,240,117,4,1,1
6203,2,0,70000.0,0.0,1,1,3,0,70,169,3,1,1
6204,3,1,2200000.0,0.0,1,1,0,0,141,153,0,1,1
6205,3,0,2600000.0,0.0,1,1,0,0,240,145,0,1,1
6206,5,1,10175000.0,0.0,1,0,2,0,70,189,43,1,3
6207,4,1,2943500.0,0.0,1,1,3,1,189,70,11,1,1
6208,3,0,1080000.0,0.0,1,1,0,0,110,70,3,1,1
6209,3,0,580000.0,0.0,1,1,0,0,263,27,0,1,1
6210,4,0,1946500.0,0.0,1,0,3,1,70,189,2,1,1
6211,3,1,585000.0,0.0,1,0,0,0,27,70,0,1,1
6212,3,1,1995000.0,0.0,1,1,0,0,33,145,1,1,1
6213,3,0,1690000.0,0.0,1,1,0,0,70,65,0,1,1
6214,3,1,1200000.0,0.0,1,1,0,0,192,70,4,1,1
6215,3,0,1560000.0,0.0,1,1,0,0,233,115,0,1,1
6216,3,1,2150000.0,0.0,1,1,0,0,20,70,3,1,1
6217,2,0,1756500.0,0.0,1,1,3,0,70,132,0,2,2
6218,3,0,1810000.0,0.0,1,0,0,0,70,263,0,1,1
6219,5,1,9300000.0,0.0,1,1,2,0,33,70,1,1,1
6220,3,1,650000.0,0.0,1,1,0,0,70,238,0,1,1
6221,3,1,1000000.0,0.0,1,1,0,0,112,70,1,1,1
6222,5,0,10496000.0,0.0,1,1,2,0,132,70,4,1,1
6223,2,0,1055625.0,0.0,1,0,3,0,189,70,30,1,1
6224,4,0,1133500.0,0.0,1,1,3,1,20,240,33,1,1
6225,2,0,2513000.0,25000.0,1,0,3,0,189,70,10,2,2
6226,2,1,2030000.0,0.0,1,1,3,0,70,33,2,1,1
6227,3,0,690000.0,0.0,1,1,0,0,70,127,0,1,1
6228,5,0,10191000.0,0.0,1,0,2,1,189,70,15,1,1
6229,2,1,2122000.0,0.0,1,0,3,0,240,189,10,2,2
6230,3,1,1220000.0,0.0,1,1,0,0,70,27,0,1,1
6231,5,1,10240000.0,0.0,1,1,2,0,70,241,5,1,1
6232,4,1,5089000.0,0.0,1,0,3,1,189,110,8,1,1
6233,5,1,25623700.0,45000.0,0,1,1,0,70,23,8,1,2
6234,2,0,635000.0,0.0,1,1,3,0,117,70,6,1,1
6235,2,0,1553000.0,0.0,1,0,3,0,189,70,12,1,1
6236,3,1,2200000.0,0.0,1,1,0,0,56,27,1,1,1
6237,3,0,2600000.0,0.0,1,1,0,0,241,242,4,1,1
6238,3,1,1335000.0,0.0,1,0,0,0,27,145,2,1,2
6239,3,0,3070000.0,0.0,1,0,0,0,65,145,5,1,1
6240,3,0,2820000.0,0.0,1,1,0,0,179,70,1,1,1
6241,3,1,1220000.0,0.0,1,0,0,0,70,27,1,1,1
6242,3,1,2480000.0,0.0,1,0,0,0,70,190,1,1,2
6243,3,1,2550000.0,0.0,1,0,0,0,241,190,1,1,1
6244,5,1,6450000.0,0.0,1,0,2,0,189,145,3,2,2
6245,5,1,440000.0,0.0,1,1,0,1,70,169,0,1,1
6246,4,1,4094500.0,0.0,1,0,3,1,242,189,16,1,1
6247,3,1,3060000.0,0.0,1,0,0,0,190,14,7,1,3
6248,5,1,6963000.0,0.0,1,1,2,0,253,70,6,1,1
6249,5,0,1335000.0,0.0,1,0,0,1,27,145,1,1,2
6250,4,0,2603000.0,0.0,1,1,3,1,263,70,36,1,1
6251,4,1,2905500.0,0.0,1,1,3,1,189,238,27,1,1
6252,5,0,19341500.0,0.0,0,0,1,0,70,23,0,1,1
6253,2,1,1158500.0,0.0,1,1,3,0,70,263,2,1,1
6254,5,1,9358000.0,0.0,1,1,2,0,70,0,1,1,1
6255,2,1,914000.0,0.0,1,0,3,0,263,70,7,1,2
6256,5,0,10167000.0,790.0,1,0,2,0,189,27,15,2,4
6257,5,0,7548000.0,0.0,1,1,2,0,27,70,6,1,1
6258,3,1,930000.0,0.0,1,0,0,0,220,169,0,1,1
6259,3,1,990000.0,0.0,1,1,0,0,70,69,0,1,1
6260,2,0,2601500.0,0.0,1,1,3,0,70,189,6,1,1
6261,5,1,900000.0,0.0,1,1,0,1,14,70,2,1,1
6262,2,0,70000.0,2100.0,1,1,3,0,70,169,2,1,1
6263,3,1,1690000.0,0.0,1,0,0,0,70,44,1,1,4
6264,3,0,760000.0,0.0,1,0,0,0,241,168,0,1,3
6265,3,1,710000.0,21300.0,1,1,0,0,27,14,0,1,1
6266,2,1,755000.0,0.0,1,0,3,0,117,240,11,1,2
6267,3,1,1220000.0,0.0,1,1,0,0,27,70,1,1,1
6268,5,1,9908000.0,0.0,1,0,2,0,70,0,13,1,1
6269,2,1,556000.0,2235.0,1,1,3,0,240,117,15,1,1
6270,5,0,10167000.0,0.0,1,0,2,0,189,27,23,1,1
6271,2,1,70000.0,0.0,1,1,3,0,169,70,13,1,1
6272,2,0,2043000.0,0.0,1,0,3,0,70,84,0,2,2
6273,2,1,3515500.0,0.0,1,1,3,0,189,220,5,1,1
6274,3,0,970000.0,0.0,1,1,0,0,117,169,0,1,1
6275,5,1,30833333.0,0.0,1,0,2,1,189,33,5,1,1
6276,3,0,1220000.0,0.0,1,1,0,0,70,27,4,1,1
6277,5,1,16290000.0,0.0,1,1,2,1,241,70,2,1,1
6278,5,1,14267000.0,0.0,1,1,2,1,110,56,1,1,1
6279,2,1,2983500.0,0.0,1,1,3,0,189,70,0,1,1
6280,3,0,940000.0,0.0,1,1,0,0,70,27,1,1,1
6281,3,0,1890000.0,0.0,1,0,0,0,190,27,2,1,1
6282,2,0,70000.0,0.0,1,0,3,0,169,70,4,1,5
6283,3,1,940000.0,0.0,1,0,0,0,70,27,0,1,1
6284,2,0,745500.0,0.0,1,1,3,0,70,133,1,1,1
6285,3,0,2540000.0,0.0,1,1,0,0,241,70,0,1,1
6286,2,1,863000.0,0.0,1,0,3,0,56,27,35,2,2
6287,4,1,2048500.0,0.0,1,0,3,1,189,70,10,1,1
6288,3,1,1140000.0,0.0,1,1,0,0,110,117,0,1,1
6289,3,1,2350000.0,0.0,1,1,0,0,169,190,0,1,1
6290,2,1,3837000.0,0.0,1,0,3,0,27,189,11,1,1
6291,3,0,350000.0,0.0,1,1,0,0,241,132,0,1,1
6292,3,0,2600000.0,0.0,1,0,0,0,240,190,0,1,1
6293,5,1,1220000.0,0.0,1,0,0,1,70,27,4,1,1
6294,5,0,2080000.0,0.0,1,0,0,1,97,70,7,1,1
6295,3,1,1210000.0,0.0,1,1,0,0,220,70,0,1,1
6296,3,0,440000.0,0.0,1,1,0,0,76,145,0,1,1
6297,2,0,1454500.0,0.0,1,0,3,0,240,189,0,2,3
6298,2,1,1528500.0,24480.0,1,1,3,0,184,70,18,1,1
6299,3,1,800000.0,0.0,1,1,0,0,145,58,0,1,1
6300,3,1,2830000.0,0.0,1,1,0,0,190,169,1,1,1
6301,3,0,1220000.0,0.0,1,1,0,0,27,70,3,1,1
6302,3,1,3200000.0,0.0,1,0,0,0,190,27,5,1,2
6303,3,1,1220000.0,0.0,1,1,0,0,27,70,3,1,1
6304,3,1,2540000.0,0.0,1,1,0,0,241,70,0,1,1
6305,3,0,610000.0,0.0,1,1,0,0,70,94,0,1,1
6306,3,0,2640000.0,0.0,1,0,0,0,263,190,1,1,1
6307,2,1,70000.0,0.0,1,1,3,0,169,70,0,1,1
6308,2,0,630000.0,0.0,1,0,3,0,70,169,1,1,1
6309,3,1,1810000.0,0.0,1,1,0,0,241,27,12,1,1
6310,4,1,1553000.0,0.0,1,0,3,1,70,189,10,1,1
6311,2,1,2166500.0,0.0,1,0,3,0,133,189,1,1,1
6312,4,0,997000.0,0.0,1,1,3,1,70,133,7,1,1
6313,5,0,14061000.0,0.0,1,0,2,0,189,56,1,1,1
6314,2,1,3518000.0,0.0,1,1,3,0,145,70,1,1,1
6315,5,0,7730000.0,50000.0,1,1,2,0,189,70,1,1,1
6316,3,1,380000.0,0.0,1,1,0,0,61,20,2,1,1
6317,2,0,1553000.0,0.0,1,0,3,0,189,70,8,1,2
6318,3,1,1950000.0,0.0,1,1,0,0,141,0,3,1,1
6319,4,1,4800000.0,0.0,1,0,3,1,165,189,2,2,2
6320,3,1,1503450.0,0.0,1,1,0,0,46,70,0,1,2
6321,5,1,7650000.0,0.0,1,0,2,0,189,27,25,2,3
6322,2,0,2043000.0,0.0,1,0,3,0,189,70,23,1,1
6323,5,0,7500000.0,0.0,1,0,2,0,189,60,0,2,2
6324,3,1,1300000.0,0.0,1,1,0,0,70,130,0,1,1
6325,3,1,2730000.0,0.0,1,0,0,0,145,190,0,1,1
6326,5,1,9289000.0,0.0,1,0,2,0,70,145,7,1,1
6327,3,0,440000.0,0.0,1,1,0,0,70,169,0,1,1
6328,2,0,1777000.0,0.0,1,0,3,0,70,189,1,1,1
6329,5,1,1170000.0,0.0,1,1,0,1,70,213,1,1,1
6330,4,1,3960500.0,0.0,1,1,3,1,241,70,1,1,2
6331,2,1,70000.0,0.0,1,0,3,0,70,169,4,1,1
6332,5,0,1220000.0,0.0,1,1,0,1,27,70,5,1,1
6333,3,1,260000.0,0.0,1,1,0,0,120,70,0,1,1
6334,5,0,13152000.0,0.0,1,1,2,1,70,56,2,1,1
6335,5,1,13152000.0,0.0,1,1,2,0,70,56,1,1,2
6336,3,1,1300000.0,0.0,1,0,0,0,130,70,0,1,1
6337,5,0,755000.0,0.0,1,1,0,1,27,263,2,1,1
6338,3,0,936000.0,0.0,1,1,0,0,110,117,0,1,1
6339,2,1,3389000.0,0.0,1,1,3,0,189,56,1,1,1
6340,2,0,40000.0,0.0,1,0,3,0,73,65,0,1,1
6341,2,0,3960500.0,0.0,1,1,3,0,70,241,2,1,1
6342,5,0,2250000.0,0.0,1,1,0,1,132,70,0,1,1
6343,3,1,3000000.0,0.0,1,0,0,0,169,190,30,1,1
6344,5,1,8100000.0,0.0,1,0,2,0,249,33,6,1,1
6345,3,1,1290000.0,0.0,1,1,0,0,70,69,1,1,1
6346,3,1,1690000.0,0.0,1,1,0,0,70,242,0,1,1
6347,5,1,18500000.0,0.0,1,1,2,0,189,70,1,1,1
6348,3,1,1100000.0,0.0,1,1,0,0,27,82,0,1,1
6349,3,0,570000.0,0.0,1,1,0,0,27,263,3,1,1
6350,5,1,580000.0,0.0,1,1,0,1,8,70,0,1,1
6351,3,1,2450000.0,0.0,1,1,0,0,190,70,1,1,1
6352,5,0,2280000.0,0.0,1,1,0,1,46,240,1,1,1
6353,3,0,2520000.0,0.0,1,1,0,0,70,241,1,1,1
6354,3,1,2450000.0,0.0,1,1,0,0,190,70,1,1,1
6355,2,1,70000.0,0.0,1,0,3,0,169,70,0,1,1
6356,3,1,1850000.0,0.0,1,0,0,0,190,70,6,1,2
6357,5,0,6963000.0,0.0,1,1,2,0,110,70,5,1,1
6358,3,1,1320000.0,0.0,1,0,0,0,145,27,1,1,1
6359,4,1,3406500.0,0.0,1,0,3,1,241,70,20,2,2
6360,2,0,1553000.0,0.0,1,0,3,0,189,70,1,2,4
6361,3,1,1025000.0,0.0,1,1,0,0,27,145,0,1,1
6362,5,1,10718000.0,0.0,1,1,2,0,110,189,19,1,1
6363,2,0,1553000.0,0.0,1,0,3,0,70,189,4,2,3
6364,2,1,831000.0,0.0,1,1,3,0,189,133,1,1,1
6365,3,1,1600000.0,0.0,1,1,0,0,56,145,0,1,1
6366,3,1,2030000.0,0.0,1,1,0,0,70,76,1,1,1
6367,4,0,2285500.0,0.0,1,0,3,1,169,189,18,1,1
6368,3,1,940000.0,0.0,1,0,0,0,70,27,5,1,2
6369,5,1,440000.0,0.0,1,1,0,1,76,145,0,1,1
6370,2,1,1323500.0,0.0,1,0,3,0,189,94,4,1,1
6371,3,0,1535000.0,0.0,1,1,0,0,145,241,2,1,1
6372,3,0,400000.0,0.0,1,1,0,0,70,127,0,1,1
6373,4,1,426500.0,0.0,1,1,3,1,70,127,1,1,1
6374,4,0,1809000.0,0.0,1,1,3,1,33,70,12,1,1
6375,2,0,1553000.0,0.0,1,0,3,0,189,70,7,2,4
6376,3,1,440000.0,0.0,1,1,0,0,145,76,0,1,1
6377,2,0,70000.0,0.0,1,0,3,0,70,169,19,1,2
6378,5,1,10943000.0,0.0,1,1,2,0,27,33,6,1,1
6379,3,0,2820000.0,0.0,1,1,0,0,0,70,0,1,1
6380,3,1,980000.0,0.0,1,1,0,0,27,263,2,1,1
6381,5,0,31845000.0,0.0,0,0,1,0,27,206,2,1,1
6382,3,1,1150000.0,0.0,1,1,0,0,55,70,0,1,1
6383,2,1,3140000.0,0.0,1,0,3,0,169,189,1,1,2
6384,3,1,1220000.0,0.0,1,0,0,0,70,27,0,1,1
6385,2,0,4017000.0,0.0,1,0,3,0,241,189,5,1,1
6386,3,1,447000.0,0.0,1,1,0,0,263,27,0,1,1
6387,3,0,1700000.0,0.0,1,1,0,0,141,56,4,1,1
6388,5,1,1080000.0,0.0,1,1,0,1,70,119,2,1,1
6389,3,1,1220000.0,0.0,1,1,0,0,27,70,0,1,1
6390,4,0,1482000.0,0.0,1,0,3,1,119,189,10,1,1
6391,2,0,2043000.0,0.0,1,0,3,0,189,70,4,2,3
6392,2,1,2021000.0,1425.0,1,1,3,0,70,65,1,1,1
6393,5,0,13030000.0,0.0,1,1,2,0,70,115,8,1,1
6394,5,1,6040000.0,133333.33333333334,1,1,2,0,70,189,2,1,1
6395,2,0,1723000.0,0.0,1,0,3,0,241,189,2,1,2
6396,3,1,1535000.0,0.0,1,1,0,0,145,241,0,1,1
6397,3,1,1560000.0,0.0,1,1,0,0,70,82,0,1,1
6398,3,1,1220000.0,0.0,1,1,0,0,70,27,6,1,1
6399,3,1,610000.0,0.0,1,1,0,0,241,115,0,1,1
6400,4,1,1553000.0,0.0,1,0,3,1,70,189,0,2,2
6401,2,0,2420000.0,0.0,1,0,3,0,145,70,7,1,1
6402,3,1,1220000.0,0.0,1,1,0,0,27,70,1,1,1
6403,5,0,440000.0,0.0,1,1,0,1,15,65,1,1,1
6404,3,0,2200000.0,0.0,1,0,0,0,0,136,1,1,2
6405,3,1,1220000.0,0.0,1,1,0,0,27,70,0,1,1
6406,2,1,7200000.0,0.0,1,0,3,0,189,70,9,1,1
6407,2,1,2272000.0,0.0,1,0,3,0,70,56,0,1,1
6408,2,0,3837000.0,0.0,1,0,3,0,189,27,49,2,3
6409,2,0,1553000.0,0.0,1,0,3,0,70,189,29,1,2
6410,5,1,9120000.0,0.0,1,1,2,0,115,70,2,1,1
6411,3,1,450000.0,0.0,1,1,0,0,255,190,0,1,2
6412,4,1,2703000.0,0.0,1,1,3,1,56,27,16,1,1
6413,3,0,520000.0,0.0,1,1,0,0,70,127,0,1,1
6414,2,0,2824500.0,0.0,1,0,3,0,189,110,31,1,1
6415,2,0,3068500.0,0.0,1,0,3,0,70,189,2,1,1
6416,3,1,1920000.0,0.0,1,1,0,0,15,70,1,1,1
6417,2,0,4023000.0,0.0,1,0,3,0,240,189,7,1,3
6418,3,1,1300000.0,0.0,1,1,0,0,70,65,6,1,3
6419,5,1,12308000.0,0.0,1,1,2,0,33,70,3,1,1
6420,2,1,1501000.0,0.0,1,0,3,0,253,70,7,1,1
6421,5,0,1050000.0,0.0,1,0,0,1,169,119,1,1,1
6422,2,0,2968500.0,0.0,1,1,3,0,65,189,0,1,1
6423,2,0,8170000.0,0.0,1,0,3,0,165,189,8,1,2
6424,5,0,1080000.0,0.0,1,1,0,1,70,263,0,1,1
6425,5,1,30225000.0,2640.0,0,1,1,1,70,23,6,1,1
6426,5,1,2480000.0,55680.0,1,0,0,1,70,190,1,1,3
6427,3,1,440000.0,0.0,1,1,0,0,145,76,1,1,1
6428,2,0,2753500.0,0.0,1,1,3,0,241,70,8,1,1
6429,3,0,935000.0,0.0,1,1,0,0,27,70,3,1,1
6430,3,1,940000.0,0.0,1,0,0,0,70,117,5,1,1
6431,3,1,965000.0,0.0,1,0,0,0,240,27,0,1,2
6432,4,1,7200000.0,0.0,1,0,3,1,189,70,29,2,2
6433,4,1,3140000.0,0.0,1,0,3,1,189,169,6,2,2
6434,3,1,380000.0,0.0,1,1,0,0,61,20,3,1,1
6435,3,0,1220000.0,0.0,1,1,0,0,70,27,0,1,1
6436,3,1,795000.0,0.0,1,0,0,0,27,263,7,1,3
6437,5,1,2575000.0,0.0,1,1,0,1,33,70,0,1,1
6438,4,0,2040500.0,0.0,1,0,3,1,189,70,16,1,1
6439,5,0,7000000.0,116666.66666666669,1,0,2,1,70,249,0,1,1
6440,4,0,4000000.0,0.0,1,0,3,1,169,189,2,2,2
6441,3,1,865000.0,0.0,1,0,0,0,263,132,0,1,2
6442,2,1,70000.0,0.0,1,1,3,0,169,70,0,1,1
6443,3,1,1300000.0,0.0,1,0,0,0,244,145,0,1,1
6444,5,0,9356000.0,0.0,1,1,2,0,33,70,8,1,2
6445,2,0,1553000.0,0.0,1,0,3,0,189,70,23,1,3
6446,3,0,2480000.0,0.0,1,1,0,0,70,145,1,1,1
6447,3,0,1910000.0,0.0,1,0,0,0,27,60,0,1,1
6448,2,1,1501000.0,0.0,1,1,3,0,253,70,2,1,1
6449,3,1,1920000.0,0.0,1,0,0,0,15,70,4,1,1
6450,5,1,13593000.0,0.0,1,0,2,0,70,249,33,1,1
6451,2,1,1553000.0,0.0,1,0,3,0,189,70,26,2,3
6452,2,1,4000000.0,0.0,1,0,3,0,169,189,7,1,1
6453,2,0,2791500.0,0.0,1,0,3,0,189,241,5,1,1
6454,2,0,2935500.0,0.0,1,1,3,0,70,189,16,1,1
6455,5,1,10138000.0,7590.0,1,1,2,0,27,56,4,1,1
6456,3,1,2170000.0,0.0,1,1,0,0,46,70,1,1,1
6457,2,0,70000.0,0.0,1,0,3,0,169,70,2,1,1
6458,5,1,12629000.0,0.0,1,1,2,0,65,145,8,1,1
6459,2,0,7200000.0,0.0,1,0,3,0,189,70,36,2,3
6460,2,0,237000.0,0.0,1,0,3,0,165,70,20,1,3
6461,2,1,1553000.0,0.0,1,0,3,0,189,70,12,1,1
6462,2,0,2560500.0,0.0,1,0,3,0,189,70,0,1,1
6463,2,1,2090500.0,0.0,1,1,3,0,189,70,1,2,2
6464,3,1,1300000.0,0.0,1,1,0,0,145,153,3,1,1
6465,2,0,7700000.0,0.0,1,0,3,0,189,169,14,1,4
6466,5,1,13466000.0,0.0,1,0,2,0,189,37,2,1,1
6467,2,1,3068500.0,0.0,1,0,3,0,70,189,29,1,1
6468,2,1,1131000.0,0.0,1,0,3,0,70,263,11,2,2
6469,3,1,850000.0,0.0,1,0,0,0,115,233,0,1,1
6470,2,1,929500.0,0.0,1,1,3,0,189,133,10,1,1
6471,4,1,1920500.0,0.0,1,1,3,1,241,70,3,1,1
6472,2,1,2530500.0,0.0,1,0,3,0,145,70,16,1,1
6473,3,1,520000.0,0.0,1,1,0,0,70,134,8,1,1
6474,2,0,1319000.0,0.0,1,1,3,0,70,263,4,1,1
6475,3,1,1200000.0,0.0,1,0,0,0,70,184,0,1,1
6476,3,1,975000.0,0.0,1,0,0,0,240,112,9,1,1
6477,3,1,1890000.0,0.0,1,0,0,0,190,27,3,1,2
6478,3,1,1650000.0,0.0,1,1,0,0,70,37,1,1,1
6479,2,1,745500.0,0.0,1,0,3,0,70,133,0,1,1
6480,3,1,1625000.0,0.0,1,0,0,0,56,145,1,1,1
6481,5,1,12039000.0,0.0,1,1,2,0,70,35,11,1,1
6482,2,0,2983500.0,0.0,1,0,3,0,70,189,24,1,1
6483,2,1,80000.0,0.0,1,1,3,0,123,189,2,1,1
6484,4,0,2043000.0,0.0,1,0,3,1,189,70,5,1,1
6485,2,1,70000.0,0.0,1,1,3,0,169,70,0,1,1
6486,2,0,755000.0,0.0,1,1,3,0,117,240,2,1,1
6487,2,0,70000.0,0.0,1,0,3,0,169,70,4,1,1
6488,3,1,2060000.0,0.0,1,0,0,0,263,190,0,1,1
6489,3,1,1200000.0,0.0,1,1,0,0,220,70,0,1,1
6490,4,1,1004000.0,0.0,1,0,3,1,70,110,13,1,1
6491,3,1,2150000.0,0.0,1,0,0,0,70,37,0,1,1
6492,4,1,359500.0,0.0,1,0,3,1,117,70,3,1,1
6493,3,1,1800000.0,0.0,1,0,0,0,132,190,2,1,1
6494,3,0,1170000.0,0.0,1,1,0,0,134,70,0,1,1
6495,3,0,1560000.0,0.0,1,1,0,0,82,70,1,1,1
6496,3,1,620000.0,0.0,1,1,0,0,161,70,0,1,2
6497,3,1,950000.0,0.0,1,1,0,0,104,70,1,1,1
6498,5,1,9355000.0,0.0,1,1,2,0,33,70,12,1,1
6499,3,0,1890000.0,0.0,1,0,0,0,27,190,1,1,1
6500,4,0,3141500.0,0.0,1,0,3,1,189,70,4,1,1
6501,3,1,1100000.0,0.0,1,1,0,0,201,70,0,1,1
6502,5,0,10191000.0,0.0,1,0,2,1,70,189,15,2,3
6503,2,0,70000.0,0.0,1,0,3,0,169,70,0,1,1
6504,3,1,1600000.0,0.0,1,1,0,0,70,97,7,1,1
6505,4,1,2853000.0,0.0,1,1,3,1,84,70,7,1,1
6506,5,0,10509000.0,0.0,1,1,2,0,154,70,2,1,1
6507,2,0,40000.0,0.0,1,0,3,0,73,65,0,1,2
6508,5,1,930000.0,0.0,1,1,0,1,115,35,0,1,1
6509,3,0,1960000.0,0.0,1,1,0,0,27,110,0,1,1
6510,3,0,1220000.0,0.0,1,0,0,0,27,70,3,1,1
6511,3,1,520000.0,0.0,1,1,0,0,70,127,0,1,1
6512,3,1,1850000.0,0.0,1,1,0,0,190,59,0,1,1
6513,2,1,3247000.0,0.0,1,0,3,0,70,56,1,1,1
6514,3,0,990000.0,0.0,1,0,0,0,70,112,0,1,1
6515,2,1,504000.0,0.0,1,1,3,0,165,117,1,1,1
6516,2,1,2203000.0,0.0,1,0,3,0,189,70,6,1,1
6517,5,1,1220000.0,0.0,1,1,0,1,70,55,0,1,1
6518,3,1,1000000.0,0.0,1,1,0,0,263,27,0,1,1
6519,2,1,1721000.0,0.0,1,0,3,0,189,3,8,1,1
6520,5,0,12826000.0,0.0,1,0,2,0,33,56,6,2,2
6521,4,0,3837000.0,0.0,1,1,3,1,27,189,9,1,2
6522,3,1,1220000.0,0.0,1,1,0,0,70,27,1,1,1
6523,3,1,1894000.0,0.0,1,1,0,0,220,65,3,1,1
6524,3,1,2550000.0,0.0,1,1,0,0,241,190,0,1,1
6525,5,0,700000.0,0.0,1,1,0,1,39,70,0,1,1
6526,4,0,2043000.0,0.0,1,0,3,1,189,70,10,1,1
6527,5,1,10167000.0,31720.0,1,0,2,0,189,27,28,1,1
6528,2,0,1140500.0,0.0,1,0,3,0,189,70,10,1,1
6529,5,1,10590000.0,14145.0,1,0,2,0,233,145,0,1,1
6530,2,1,70000.0,0.0,1,0,3,0,70,169,1,1,1
6531,2,1,2457500.0,0.0,1,1,3,0,115,70,15,1,1
6532,3,0,1000000.0,0.0,1,1,0,0,145,256,0,1,1
6533,5,1,13152000.0,50000.0,1,1,2,0,70,56,5,1,1
6534,3,1,2850000.0,0.0,1,1,0,0,76,70,1,1,1
6535,3,1,1705000.0,0.0,1,1,0,0,27,56,0,1,1
6536,2,0,70000.0,0.0,1,0,3,0,70,169,14,1,1
6537,3,1,2575000.0,0.0,1,1,0,0,33,70,1,1,1
6538,3,1,1170000.0,0.0,1,0,0,0,70,134,8,1,2
6539,3,1,1290000.0,0.0,1,0,0,0,240,37,0,1,1
6540,5,0,6602000.0,0.0,1,1,2,1,263,70,2,1,1
6541,3,1,1080000.0,0.0,1,1,0,0,70,110,1,1,1
6542,3,0,1920000.0,0.0,1,0,0,0,15,70,6,1,1
6543,4,0,2457500.0,0.0,1,0,3,1,115,70,4,1,1
